date,distance,time,heart_rate,speed,duration
2022-05-10,14610,2022-05-10T22:21:04Z,128,13.887283428380716,0.7200832366943359
2022-05-10,14620,2022-05-10T22:21:05Z,127.71087845339834,13.889978414802716,0.7199435234069824
2022-05-10,14630,2022-05-10T22:21:06Z,127,13.945823372357086,0.7170605659484863
2022-05-10,14640,2022-05-10T22:21:06Z,127,13.812359815861724,0.7239892482757568
2022-05-10,14650,2022-05-10T22:21:07Z,127,13.981376849131411,0.7152371406555176
2022-05-10,14660,2022-05-10T22:21:08Z,126.84324187052665,14.05778759733156,0.7113494873046875
2022-05-10,14670,2022-05-10T22:21:08Z,126.12720990348755,13.965855724586914,0.7160320281982422
2022-05-10,14680,2022-05-10T22:21:09Z,126,13.874631905635525,0.7207398414611816
2022-05-10,14690,2022-05-10T22:21:10Z,125.67758009875249,13.719492369780577,0.7288899421691895
2022-05-10,14700,2022-05-10T22:21:11Z,125,13.517250002981056,0.739795446395874
2022-05-10,14710,2022-05-10T22:21:11Z,125,13.176169009659938,0.7589459419250488
2022-05-10,14720,2022-05-10T22:21:12Z,125,12.790062408785166,0.7818570137023926
2022-05-10,14730,2022-05-10T22:21:13Z,125.41025915016839,12.387874821239443,0.8072409629821777
2022-05-10,14740,2022-05-10T22:21:14Z,126,11.894064855103698,0.8407554626464844
2022-05-10,14750,2022-05-10T22:21:15Z,126,11.295056441566457,0.885343074798584
2022-05-10,14760,2022-05-10T22:21:16Z,126.06747963289965,10.739733210973093,0.931121826171875
2022-05-10,14770,2022-05-10T22:21:17Z,127,10.121404615933324,0.9880051612854004
2022-05-10,14780,2022-05-10T22:21:18Z,127,9.419414039928323,1.0616371631622314
2022-05-10,14790,2022-05-10T22:21:19Z,127.24928136893472,8.832677950082772,1.1321594715118408
2022-05-10,14800,2022-05-10T22:21:20Z,128,8.319506181655171,1.2019944190979004
2022-05-10,14810,2022-05-10T22:21:21Z,128,7.91989140300885,1.262643575668335
2022-05-10,14820,2022-05-10T22:21:23Z,129,7.6844200423876625,1.3013343811035156
2022-05-10,14830,2022-05-10T22:21:24Z,129,7.318476890015837,1.3664045333862305
2022-05-10,14840,2022-05-10T22:21:25Z,129.77976248349734,7.152542754405896,1.398104190826416
2022-05-10,14850,2022-05-10T22:21:27Z,130.3166809772574,7.542628316542281,1.3257977962493896
2022-05-10,14860,2022-05-10T22:21:27Z,132.48860115104603,13.812660028683727,0.7239735126495361
2022-05-10,14870,2022-05-10T22:21:29Z,134,7.89395836003515,1.266791582107544
2022-05-10,14880,2022-05-10T22:21:30Z,134.5330237134394,6.960404079091941,1.4366981983184814
2022-05-10,14890,2022-05-10T22:21:31Z,135,6.885104890926438,1.4524106979370117
2022-05-10,14900,2022-05-10T22:21:33Z,135.56635125807554,6.325443239067836,1.5809168815612793
2022-05-10,14910,2022-05-10T22:21:35Z,136.36573331171653,5.557462970157236,1.799382209777832
2022-05-10,14920,2022-05-10T22:21:37Z,137.2626381333386,5.271746104764904,1.896904706954956
2022-05-10,14930,2022-05-10T22:21:39Z,138.0511974756019,5.591091799499904,1.7885594367980957
2022-05-10,14940,2022-05-10T22:21:40Z,139,6.034981940970816,1.657005786895752
2022-05-10,14950,2022-05-10T22:21:42Z,139.27656108296205,6.376096448723041,1.5683577060699463
2022-05-10,14960,2022-05-10T22:21:43Z,140,6.525986917853831,1.5323352813720703
2022-05-10,14970,2022-05-10T22:21:45Z,140.4007790244774,6.281869866583594,1.5918827056884766
2022-05-10,14980,2022-05-10T22:21:47Z,141,6.0089953613459635,1.6641716957092285
2022-05-10,14990,2022-05-10T22:21:48Z,141,5.711136821921442,1.750964879989624
2022-05-10,15000,2022-05-10T22:21:50Z,141.68114262458323,5.361277788521996,1.8652269840240479
2022-05-10,15010,2022-05-10T22:21:52Z,142,4.801743247622972,2.0825769901275635
2022-05-10,15020,2022-05-10T22:21:55Z,143.24264461494428,4.034006693041939,2.4789249897003174
2022-05-10,15030,2022-05-10T22:21:57Z,144.95132643796697,3.6918326543312294,2.70868182182312
2022-05-10,15040,2022-05-10T22:22:00Z,146,4.446023630694293,2.2492008209228516
2022-05-10,15050,2022-05-10T22:22:02Z,147.27534822878852,4.819692890376596,2.0748209953308105
2022-05-10,15060,2022-05-10T22:22:04Z,149.41953005271807,4.663783277223362,2.144181966781616
2022-05-10,15070,2022-05-10T22:22:06Z,150.72390775221214,4.339566654182091,2.304377555847168
2022-05-10,15080,2022-05-10T22:22:09Z,152,4.035756481591155,2.4778501987457275
2022-05-10,15090,2022-05-10T22:22:11Z,153,3.740742356002783,2.6732661724090576
2022-05-10,15100,2022-05-10T22:22:14Z,153.5688688906204,3.912199226011534,2.5561070442199707
2022-05-10,15110,2022-05-10T22:22:17Z,152,3.8799428799836746,2.577357530593872
2022-05-10,15120,2022-05-10T22:22:19Z,151.24831158941336,3.6453778932981185,2.7431998252868652
2022-05-10,15130,2022-05-10T22:22:22Z,151,3.1749073030594985,3.149698257446289
2022-05-10,15140,2022-05-10T22:22:26Z,150,3.041870407291721,3.2874510288238525
2022-05-10,15150,2022-05-10T22:22:28Z,151,3.9923456081289457,2.504793167114258
